Region,Country,IncomeGroup,IDA Status,Financial closure year,Financial closure Month,Project name,RelatedNames,Type of PPI,Subtype of PPI,Project status,dateStatusUpdated,Primary sector,Subsector,Segment,Location,ContractPeriod,GovtGrantingContract,DirectGovtSupport,DirectGovtSupportValue,InDirectGovtSupport,InDirectGovtSupportValue,Total Equity,InvestmentYear,PercentPrivate,FeesToGovernment,PhysicalAssets,TotalInvestment,CapacityType,Capacity,Technology,RelatedProjects,BidCriteria,AwardMethod,NumberOfBids,Sponsors,Main Revenue Source,Other Revenue Source,MultiLateralSupport,BiLateralSupport,TotalDebtFunding,DebtEquityGrantRatio,ProjectBanks,UnsolicitedProposal,PublicDisclosure
East Asia and Pacific,China,Upper middle income,Non-IDA,2016,February,Xingren County Wastewater Treatment Plant Portfolio,,Greenfield project,"Build, operate, and transfer",Active,02/01/2016,Water and sewerage,Treatment plant,Sewerage treatment plant,"Xingren County, Guizhou Province",30,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2016,100,0,14.53,14.53,Cubic meters per day (in thousands),11.9,N/A,,Lowest tariff,Competitive bidding,Not Available,Beijing Sound Environment Industry Group (100% / ..),User fees,N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2016,May,Yuncheng County No. 2 Wastewater Treatment Plant,,Management and lease contract,Management contract,Active,05/29/2016,Water and sewerage,Treatment plant,Sewerage treatment plant,"Yuncheng County, Shandong Province",15,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2016,100,Not Applicable,Not Applicable,Not Applicable,Cubic meters per day (in thousands),10,N/A,,,Not Available,,"Shanghai Safbon Water Service Co.,Ltd. (100% / ..)",User fees,N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2016,October,Yunfu City Yunan County Wastewater Treatment Plant Portfolio,,Greenfield project,"Build, operate, and transfer",Active,10/19/2016,Water and sewerage,Treatment plant,Sewerage treatment plant,"Yunan County, Yunfu City, Guangdong Province",30,Local/Municipal,Not Available,,Not Available,,,2016,100,0,75.61,75.61,Cubic meters per day (in thousands),Not Available,N/A,,,Competitive negotiation,,Chongqing Kangda Environmental Protection Co. Ltd. (100% / ..),Purchase agreements or transmission fees with public entity(ies),N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2016,May,Zhaoyuan City Jindu Wastewater Treatment Plant Phase III,,Greenfield project,"Build, operate, and transfer",Active,05/28/2016,Water and sewerage,Treatment plant,Sewerage treatment plant,"Zhaoyuan City, Shandong Province",26,Local/Municipal,Not Available,,Not Available,,,2016,80,0,28.6,28.6,Cubic meters per day (in thousands),50,N/A,,,Competitive negotiation,,Beijing Sound Environment Industry Group (80% / ..),Purchase agreements or transmission fees with public entity(ies),N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2016,January,Zhuji City Huandong Recalimed Water Plant,,Greenfield project,"Build, operate, and transfer",Active,01/08/2016,Water and sewerage,Treatment plant,Sewerage treatment plant,"Zhuji City, Zhejiang Province",30,Local/Municipal,Revenue subsidy,Not Available,Not Available,,21.42,2016,70,0,93.92,93.92,Cubic meters per day (in thousands),80,N/A,,Lowest tariff,Competitive bidding,Not Available,"Beijing Origin Water Technology Co.,Ltd (70% / ..)",User fees,N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,March,Baofeng County Wastewater Treatment Plant Concession Project,,Brownfield,"Rehabilitate, operate, and transfer",Active,03/01/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Baofeng County, Henan Province",30,Local/Municipal,Not Available,,Not Available,,,2017,100,16.12,0,16.12,Cubic meters per day (in thousands),40,N/A,,Lowest tariff,Competitive bidding,Not Available,"Beijing Origin Water Technology Co.,Ltd (100% / ..)",Purchase agreements or transmission fees with public entity(ies),N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,February,Dali Haidong New Mountainous City Er Sea Protection Water Environment Treatment PPP Project,,Greenfield project,"Build, operate, and transfer",Active,02/22/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Dali City, Yunnan Province",23,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2017,90,127.02,163.93,290.95,Cubic meters per day (in thousands),Not Available,N/A,,Lowest government payments,Competitive bidding,Not Available,Sanzhi Qiming Investment Fund Management Company Limited (90% / ..),Fixed annuity/availability payment(s) from the government,N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,February,Gulang County Water PPP Project,,Greenfield project,"Build, operate, and transfer",Active,02/22/2017,Water and sewerage,Treatment plant,Potable water and sewerage treatment plant,"Gulang County, Gansu Province",30,Local/Municipal,Not Available,,Not Available,,,2017,100,0,23.5,23.5,Cubic meters per day (in thousands),3,N/A,,Lowest tariff,Competitive bidding,Not Available,"Beijing Origin Water Technology Co.,Ltd (100% / ..)",Purchase agreements or transmission fees with public entity(ies),N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,June,Hanshan County Government Site Wastewater Treatment Plant,,Greenfield project,"Build, operate, and transfer",Active,06/16/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Hanshan County, Anhui Province",25,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2017,100,0,15.71,15.71,Cubic meters per day (in thousands),4.65,N/A,,,Competitive negotiation,,Anhui Huaqi Environmental Protection Technology Company Limited (100% / ..),User fees,Variable annuity/availability payment(s) from the government,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,February,He County Wastewater Treatment Plant Management Contract,,Management and lease contract,Management contract,Active,02/27/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"He County, Anhui Province",8,Local/Municipal,Not Available,,Not Available,,,2017,80,7.06,0,7.06,Cubic meters per day (in thousands),25,N/A,,,Competitive negotiation,,Anhui Guozhen Environmental Protection Science & Technology Co. Ltd. (80% / ..),Fixed annuity/availability payment(s) from the government,N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,February,Huanggang Tuanfeng County Zongluzui Town Wastewater Treatment Plant,,Greenfield project,"Build, operate, and transfer",Active,02/20/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Tuanfeng County, Huanggang City, Hubei Province",30,Local/Municipal,Not Available,,Not Available,,,2017,100,0,2.41,2.41,Cubic meters per day (in thousands),15,N/A,,Lowest tariff,Competitive bidding,Not Available,"Wuhan Huatang Environmental Engineering Investment Co., Ltd. (.. / ..), Guangxi Bossco Environmental Protection Technology Co., Ltd. (.. / ..)",Purchase agreements or transmission fees with public entity(ies),N/A,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,April,Jiaxing City East Reclaimed Water Plant Phase I,,Greenfield project,"Build, operate, and transfer",Active,04/15/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Jiaxing City, Zhejiang Province",30,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2017,51,0,62.16,62.16,Cubic meters per day (in thousands),80,N/A,,Lowest tariff,Competitive bidding,Not Available,"Beijing Origin Water Technology Co.,Ltd (51% / ..)",User fees,Variable annuity/availability payment(s) from the government,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,March,Liancheng City Wuping County Eight Town Wastewater Treatment Facilities,,Greenfield project,"Build, operate, and transfer",Active,03/31/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Liancheng County, Longyan City, Fujian Province",30,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2017,100,0,26.51,26.51,Cubic meters per day (in thousands),16.75,N/A,,Lowest tariff,Competitive bidding,Not Available,"Fujian Superpipe Co., Ltd. (.. / ..), Fujian Nachuan Infrastrcuture Construction Company Limited (.. / ..), Fujian Guangze Construction Engineering Company Limited (.. / ..)",User fees,Variable annuity/availability payment(s) from the government,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,May,Linquan County Wastewater Treatmet Plant,,Greenfield project,"Build, operate, and transfer",Active,05/05/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Linquan County, Fuyang City, Anhui Province",30,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2017,90,11.64,75.4,87.04,Cubic meters per day (in thousands),106,N/A,,Lowest tariff,Competitive bidding,Not Available,"Lingzhi Environmental Protection Group Co., Ltd. (90% / ..)",User fees,Variable annuity/availability payment(s) from the government,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,January,Longyan City Wuping County Five Town Wastewater Treatment Facilities,,Greenfield project,"Build, operate, and transfer",Active,01/02/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Wuping County, Longyan City, Fujian Province",30,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2017,100,0,27.35,27.35,Cubic meters per day (in thousands),11.3,N/A,,Lowest tariff,Competitive bidding,Not Available,"Fujian Superpipe Co., Ltd. (.. / ..), Fujian Nachuan Infrastrcuture Construction Company Limited (.. / ..), Fujian Guangze Construction Engineering Company Limited (.. / ..)",User fees,Variable annuity/availability payment(s) from the government,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,April,Longyan City Yongding County Nine Town Wastewater Treatment Facilities,,Greenfield project,"Build, operate, and transfer",Active,04/10/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Yongding District, Longyan City, Fujian Province",30,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2017,100,0,30.54,30.54,Cubic meters per day (in thousands),9.5,N/A,,Lowest tariff,Competitive bidding,Not Available,"Fujian Superpipe Co., Ltd. (.. / ..), Fujian Nachuan Infrastrcuture Construction Company Limited (.. / ..), Fujian Guangze Construction Engineering Company Limited (.. / ..)",User fees,Variable annuity/availability payment(s) from the government,No,No,,,N/A,No,No
East Asia and Pacific,China,Upper middle income,Non-IDA,2017,April,Sihong County Township and Village Wastewater Treatment Plant,,Greenfield project,"Build, operate, and transfer",Active,04/18/2017,Water and sewerage,Treatment plant,Sewerage treatment plant,"Sihong County, Jiangsu Province",30,Local/Municipal,Revenue subsidy,Not Available,Not Available,,,2017,80,0,37.82,37.82,Cubic meters per day (in thousands),22.8,N/A,,,Competitive negotiation,,"Beijing Origin Water Technology Co.,Ltd (80% / ..)",User fees,Variable annuity/availability payment(s) from the government,No,No,,,N/A,No,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1995,April,Batam Island Water Services,,Brownfield,"Rehabilitate, operate, and transfer",Active,,Water and sewerage,Water Utility,Water utility without sewerage,Batam Island,25,Local/Municipal,Not Available,,Not Available,,,1995,100,0,200,200,Population (in thousands),700,N/A,,Not Applicable,Not Available,,"PT Bangun Cipta Kontractor (.. / Indonesia), Syabata Cemerlang (.. / Indonesia), Biwater (.. / United Kingdom)",Not Applicable,N/A,No,No,,,N/A,Yes,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1997,May,Bali Water Supply Project,Nusa Dua/Kuta Water Project,Greenfield project,"Build, operate, and transfer",Active,,Water and sewerage,Treatment plant,Potable water treatment plant,Nusa Dua and Kuta,20,Local/Municipal,Not Available,,Not Available,,,1997,55,0,3.8,3.8,Cubic meters per day (in thousands),77.76,N/A,,,Not Available,,"PT Buana (30% / Indonesia), PT Dewata Arta Kharsima (15% / Indonesia)",Not Applicable,N/A,No,No,,,N/A,Yes,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1997,May,Medan Water Supply,,Greenfield project,"Build, operate, and transfer",Active,,Water and sewerage,Treatment plant,Potable water treatment plant,Medan,25,Local/Municipal,Not Available,,Not Available,,,1997,85,0,85,85,Cubic meters per day (in thousands),259.2,N/A,,,Not Available,,SUEZ (85% / France),Not Applicable,N/A,No,No,,,N/A,Yes,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1997,January,Sidoarjo Water Supply Project,,Greenfield project,"Build, operate, and transfer",Active,,Water and sewerage,Treatment plant,Potable water treatment plant,Sidoarjo,30,Local/Municipal,Not Available,,Not Available,,,1997,95,0,34.4,34.4,Cubic meters per day (in thousands),19.872,N/A,,,Not Available,,Gadang Holdings Bhd. (95% / Malaysia),Not Applicable,N/A,No,No,,,N/A,Yes,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1998,February,Jakarta Water (Eastern District),PT Thames PAM Jaya,Brownfield,"Build, rehabilitate, operate, and transfer",Active,,Water and sewerage,Water Utility,Water utility without sewerage,Jakarta,25,Local/Municipal,Not Available,,Not Available,,,1998,80,72,260,332,Number of installed connections ( in thousands),268,N/A,,,Direct negotiation,,"PT Glendale Partners (.. / Indonesia), PT Recapital Group (.. / Indonesia)",Not Applicable,N/A,EIB (Loan / $49 Million / 1998),No,,,N/A,Yes,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1998,February,Jakarta Water (Eastern District),PT Thames PAM Jaya,Brownfield,"Build, rehabilitate, operate, and transfer",Active,,Water and sewerage,Water Utility,Water utility without sewerage,Jakarta,25,Local/Municipal,Not Available,,Not Available,,,2000,95,0,0,Not Available,Not Available,Not Available,N/A,,,Direct negotiation,,"PT Glendale Partners (.. / Indonesia), PT Recapital Group (.. / Indonesia)",Not Applicable,N/A,EIB (Loan / $49 Million / 1998),No,,,N/A,Yes,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1998,February,Jakarta Water (Eastern District),PT Thames PAM Jaya,Brownfield,"Build, rehabilitate, operate, and transfer",Active,,Water and sewerage,Water Utility,Water utility without sewerage,Jakarta,25,Local/Municipal,Not Available,,Not Available,,,2006,95,0,15,15,Not Available,Not Available,N/A,,,Direct negotiation,,"PT Glendale Partners (.. / Indonesia), PT Recapital Group (.. / Indonesia)",Not Applicable,N/A,EIB (Loan / $49 Million / 1998),No,,,N/A,Yes,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1998,June,Jakarta Water (Western District),Palyja,Brownfield,"Build, rehabilitate, operate, and transfer",Active,,Water and sewerage,Water Utility,Water utility without sewerage,Western Jakarta,25,Local/Municipal,Not Available,,Not Available,,,1998,80,0,300,300,Number of installed connections ( in thousands),200,N/A,,,Direct negotiation,,"Manila Water Company (51% / Philippines), Citibank Corp. (19% / United States), PT Astratel Nusantara (30% / Indonesia)",Not Applicable,N/A,EIB (Loan / $62 Million / 1998),No,,,N/A,Yes,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1998,June,Jakarta Water (Western District),Palyja,Brownfield,"Build, rehabilitate, operate, and transfer",Active,,Water and sewerage,Water Utility,Water utility without sewerage,Western Jakarta,25,Local/Municipal,Not Available,,Not Available,,,1999,95,0,0,Not Available,Number of installed connections ( in thousands),226,N/A,,,Direct negotiation,,"Manila Water Company (51% / Philippines), Citibank Corp. (19% / United States), PT Astratel Nusantara (30% / Indonesia)",Not Applicable,N/A,EIB (Loan / $62 Million / 1998),No,,,N/A,Yes,No
East Asia and Pacific,Indonesia,Lower middle income,Non-IDA,1998,June,Jakarta Water (Western District),Palyja,Brownfield,"Build, rehabilitate, operate, and transfer",Active,,Water and sewerage,Water Utility,Water utility without sewerage,Western Jakarta,25,Local/Municipal,Not Available,,Not Available,,,2000,95,0,0,Not Available,Number of installed connections ( in thousands),258,N/A,,,Direct negotiation,,"Manila Water Company (51% / Philippines), Citibank Corp. (19% / United States), PT Astratel Nusantara (30% / Indonesia)",Not Applicable,N/A,EIB (Loan / $62 Million / 1998),No,,,N/A,Yes,No
